id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,classe
6555,-0.71099,-0.26664,-0.79249,-0.23909,-0.26664,-3327.5,-0.10969,-0.26664,-0.41981,-0.104,-0.41981,-0.7283,-0.3976,-0.10969,-0.16375,4.2232,-0.16375,0.43444,0
6556,-0.25917,-0.058098,-0.31836,-0.005068,-0.058098,-74659.0,-0.004889,-0.058098,-0.060787,0.042506,-0.076512,-0.27192,-0.005931,-0.020056,0.044474,0.34018,0.044474,0.88983,0
6557,-1.1934,-0.05222,-0.037214,-0.03572,-0.05222,-9808.2,-0.037214,-0.05222,-0.03572,0.0,-0.03572,-0.014041,-0.61147,-0.037214,0.007686,0.079126,0.0,0.66194,0
6558,0.0,0.081926,0.13863,0.031273,0.081926,2211.5,0.16505,0.081926,0.026267,0.087048,0.021715,0.43392,0.32604,0.14102,0.042529,0.19189,0.02791,1.5847,0
6559,0.0,0.028394,0.90674,0.053052,0.028394,57.221,6.3787,0.028394,0.007541,0.029204,0.006288,0.44654,0.72035,6.2281,0.007756,0.005205,0.007756,15.804,0
6560,0.0,0.20428,0.46712,0.05076,0.20428,794.61,0.45934,0.20428,0.044083,0.22118,0.031038,0.57367,0.30484,0.34129,0.05988,0.067704,0.047729,2.209,0
6561,0.17399,0.10053,0.17605,0.13479,0.10053,1320.3,0.27645,0.10053,0.068786,0.12406,0.068786,0.10053,0.1746,0.27645,0.079478,0.10771,0.084887,0.74421,0
6562,0.0,-0.14233,-0.31348,-0.00432,-0.14233,-36794.0,-0.00992,-0.14233,-0.10869,-0.11487,-0.10869,-0.043139,-0.26579,-0.00992,-0.10988,0.8715,-0.087717,0.83444,0
6563,-1.9185,-3.0273,-2.876,-0.61095,-3.0273,-127.47,-2.8635,-3.0273,-0.61362,-3.0265,-0.61362,-2.6164,-4.8617,-2.8635,-0.61313,-0.011644,-0.61346,0.35554,0
6564,-0.63512,-0.75063,-0.33709,-0.50662,-0.75063,-2662.7,-0.13708,-0.75063,-1.2448,-0.75065,-1.2448,-1.0409,-1.3858,-0.13708,-4.7414,-0.24316,-1.2449,0.156,0
6565,-2.9962,-0.3466,-0.49236,-0.13523,-0.3466,-921.81,-0.39596,-0.3466,-0.14192,-0.33738,-0.18031,-0.39291,-0.83328,-0.50838,-0.11586,-0.086602,-0.13814,1.3706,0
6566,0.0,-0.036359,-4.9039,0.82741,-0.036359,5.2608,69.381,-0.036359,-0.058482,0.0,-0.058482,0.046876,0.046876,69.381,0.0,0.000449,0.0,134.87,0
6567,0.0,0.1924,0.4344,0.1437,0.1924,898.45,0.40626,0.1924,0.11068,0.21687,0.11068,0.85435,0.036531,0.40626,0.12686,0.074729,0.12475,0.95884,0
6568,0.0,0.068055,0.19888,0.040001,0.068055,1842.7,0.19808,0.068055,0.040001,0.0,0.040001,0.068055,0.12634,0.19808,0.022718,0.079126,0.0,1.3088,0
6569,0.0,0.20362,0.88198,0.14272,0.20362,852.67,0.42807,0.20362,0.13112,0.21813,0.13112,0.5267,0.39024,0.42807,0.13803,0.073085,0.14046,2.6217,0
6570,-0.013815,0.016837,0.033594,0.023695,0.016837,4401.7,0.082922,0.016837,0.009102,0.019929,0.004652,0.000485,0.46167,0.06735,0.010773,0.37036,0.010773,1.1151,0
6571,0.0,-0.067604,-0.1364,0.075133,-0.067604,5855.9,0.062331,-0.067604,-0.086167,-0.029169,-0.085915,-0.10012,-0.0531,0.06254,-0.1147,0.32371,-0.037178,0.49817,0
6572,0.0,0.1197,0.24854,0.077566,0.1197,1146.8,0.31827,0.1197,0.060572,0.006766,0.060572,0.21624,0.43477,0.31827,3.9e-05,0.39788,0.003424,1.9352,0
6573,0.0,0.19925,0.24391,0.13608,0.19925,1462.7,0.24954,0.19925,0.13301,0.1658,0.10895,0.67654,0.16321,0.20542,0.09368,0.1598,0.11068,1.2033,0
6574,0.0,0.18887,1.0475,0.16914,0.18887,584.47,0.6245,0.18887,0.15874,0.0,0.15874,0.39324,0.22978,0.6245,0.006695,0.86826,0.0,0.67619,0
6575,0.0,-0.009696,-0.0197,0.004028,-0.009696,32682.0,0.011168,-0.009696,-0.004446,-0.003428,-0.004446,0.14962,0.11897,0.011168,-0.015936,1.7419,-0.001572,1.0615,0
6576,0.0,0.22457,2.956,0.26944,0.22457,90.396,4.0378,0.22457,0.19725,0.22664,0.15966,0.32842,0.21541,3.4744,0.19912,0.0082,0.19907,8.089,0
6577,0.0,0.086394,1.1426,0.18771,0.086394,603.57,0.60473,0.086394,0.12992,0.070663,0.10574,0.37565,0.77402,0.52681,0.10659,0.063069,0.10627,6.8463,0
6578,0.0,0.036898,0.45549,0.11364,0.036898,355.0,1.0282,0.036898,0.036472,0.0,0.036472,0.038516,0.7648,1.0282,0.034956,0.047744,0.0,6.0471,0
6579,0.0,0.13169,0.44716,0.079544,0.13169,772.23,0.47266,0.13169,0.075254,0.078906,0.061529,0.22245,0.18085,0.3911,0.045088,0.1136,0.04509,3.3955,0
6580,0.4371,0.10076,0.56099,0.14639,0.10076,420.04,0.86897,0.10076,0.094277,0.1113,0.084331,0.43766,0.81995,0.80993,0.10414,0.035445,0.10414,1.5415,0
6581,0.40506,-0.53217,-0.55805,-0.15202,-0.53217,-818.02,-0.4462,-0.53217,-0.1854,-0.49864,-0.18837,-0.51268,-0.13564,-0.45492,-0.17343,-0.080922,-0.17372,0.95299,0
6582,0.058822,0.091796,0.18157,0.12494,0.091796,1889.8,0.19314,0.091796,0.097465,0.085489,0.076586,0.14392,0.34934,0.16086,0.0,0.18236,0.090768,0.90165,0
6583,0.0,1.0709,2.7398,0.2894,1.0709,133.22,2.7398,1.0709,0.2894,1.0675,0.2894,3.009,0.60192,2.7398,0.2907,0.012206,0.28846,1.992,0
6584,0.27574,0.010322,0.051505,0.09082,0.010322,711.35,0.51311,0.010322,0.009116,0.004013,0.008179,0.28187,0.78815,0.50781,0.003544,0.068262,0.003544,0.52261,0
6585,-0.031612,0.019903,0.031319,0.071161,0.019903,2710.8,0.13465,0.019903,0.013219,0.062251,0.002501,0.020603,0.19377,0.11437,0.041345,0.175,0.041345,0.36754,0
6586,0.0,0.013609,0.019024,0.020395,0.013609,4025.3,0.090676,0.013609,0.004206,0.020948,0.004206,0.06863,0.003918,0.090676,0.005942,0.33082,0.006475,0.9709,0
6587,-0.071643,-0.087144,-0.30529,-0.022965,-0.087144,-11196.0,-0.032602,-0.087144,-0.090995,-0.042967,-0.043867,-0.11365,-0.11365,0.034302,-0.042949,1.0137,-0.044866,1.2011,0
6588,0.0,0.071101,0.094201,0.041465,0.071101,2603.4,0.1402,0.071101,0.027861,0.15872,0.022559,0.17372,0.092957,0.12227,0.06251,0.13006,0.062195,0.73133,0
6589,0.28158,0.07943,0.27366,0.26332,0.07943,1317.6,0.27702,0.07943,0.10841,0.11055,0.10841,0.28158,0.2801,0.27702,0.15088,0.1022,0.15088,0.53104,0
6590,-0.17736,0.11536,0.15743,0.057868,0.11536,2160.3,0.16896,0.11536,0.053911,0.01631,0.047809,-0.021507,0.25463,0.15114,0.002893,0.98589,0.007622,0.85909,0
6591,0.0,0.38106,2.1716,0.20828,0.38106,281.94,1.2946,0.38106,0.17748,0.41397,0.15291,0.71483,0.56226,1.1419,0.19331,0.023983,0.19281,2.8385,0
6592,-0.076698,-0.02111,-0.17874,0.075576,-0.02111,844.7,0.43211,-0.02111,-0.019926,-0.032327,-0.019926,-0.096248,-0.097809,0.43211,-0.03264,0.089708,-0.030513,5.3568,0
6593,0.0,0.006829,0.099093,0.047414,0.006829,1781.7,0.20486,0.006829,0.022934,0.010229,0.020802,0.07246,0.29287,0.19565,0.034244,0.13113,0.034353,1.5382,0
6594,0.0,0.003629,0.006092,0.001921,0.003629,57225.0,0.006378,0.003629,0.001921,-0.13434,0.001549,0.005644,0.004557,0.005144,-0.071119,-0.14117,-0.071119,1.4814,0
6595,0.21429,-0.049341,-0.08123,-0.023911,-0.049341,-7051.0,-0.051766,-0.049341,-0.028545,-0.002463,-0.031206,-0.029309,0.16035,-0.057526,-0.001238,4.7966,-0.001425,1.4937,0
6596,0.0,0.02504,0.058577,0.093445,0.02504,2412.5,0.15129,0.02504,0.021564,0.054841,0.018375,0.15561,0.26496,0.14613,0.040837,0.17285,0.047228,0.88824,0
6597,0.0,0.05063,0.25489,0.081257,0.05063,753.16,0.48462,0.05063,0.024387,0.064486,0.020488,0.26188,0.40812,0.46137,0.024191,0.063561,0.031061,1.5519,0
6598,0.27933,0.085968,0.262,0.18981,0.085968,526.0,0.69392,0.085968,0.067923,0.10158,0.055298,0.35589,0.61133,0.64776,0.080256,0.044487,0.080256,1.1293,0
6599,0.62206,0.21567,1.8242,0.15533,0.21567,163.79,2.2285,0.21567,0.12715,0.22218,0.12715,0.39715,0.88177,2.2285,0.11927,0.014597,0.13099,5.3288,0
6600,0.0,0.046104,0.096807,0.013424,0.046104,5147.5,0.070908,0.046104,0.013424,0.0,0.013424,0.12436,0.046104,0.070908,0.00102,0.079126,0.0,0.88589,0
6601,0.28772,0.10274,0.40202,0.21278,0.10274,607.51,0.60081,0.10274,0.12314,0.10003,0.10004,0.35761,0.63916,0.53559,0.11989,0.05557,0.11989,1.4868,0
6602,-0.027877,-0.009902,-5.7327,0.0664325,-0.009902,-63.67,-5.7327,-0.009902,0.032117,-0.04226,0.027129,-0.03441,0.99826,-4.6436,0.03408,-0.001344,0.034909,575.14,0
6603,-1.3625,-0.056543,-0.24751,-0.18844,-0.056543,-1875.5,-0.19461,-0.056543,-0.2326,-0.048585,-0.2326,-0.14856,0.36161,-0.19461,-0.15157,-0.20729,-0.19987,2.0166,0
6604,0.0,0.27723,1.4654,0.26272,0.27723,192.19,1.8991,0.27723,0.20091,0.28508,0.20091,1.0369,0.27723,1.8991,0.2036,0.01718,0.2066,4.5182,0
6605,0.0,0.15723,0.22538,0.12522,0.15723,1681.6,0.21705,0.15723,0.12366,0.15433,0.095966,0.32468,0.26565,0.16904,0.17992,0.15642,0.12139,1.1935,0
6606,-0.002916,-0.065115,-0.10218,-0.11709,-0.065115,-3572.1,-0.10218,-0.065115,-0.11709,-0.064808,-0.11709,-0.017753,-0.068031,-0.10218,-0.14591,-0.32776,-0.11654,0.94524,0
6607,-0.044126,0.044171,0.090255,0.031316,0.044171,7112.5,0.051318,0.044171,0.031316,0.0,0.031316,0.04508,4.5e-05,0.051318,0.000176,0.079126,0.0,0.6305,0
6608,-0.10575,0.040204,0.1825,0.21499,0.040204,3275.1,0.11145,0.040204,0.083577,0.06448,0.075828,-0.12749,0.061951,0.10743,0.13404,0.23892,0.13404,0.46763,0
6609,0.0,0.05249,0.14903,0.083069,0.05249,3846.7,0.094886,0.05249,0.059883,0.0,0.059883,0.072958,0.21905,0.094886,0.001698,1.2586,0.0,0.7681,0
6610,-0.31664,-0.16908,-0.18065,-0.022425,-0.16908,-5192.0,-0.070301,-0.16908,-0.057625,-0.12891,-0.057625,-0.48568,-0.10633,-0.070301,-0.044325,-1.2173,-0.043935,0.54217,0
6611,0.0,0.036191,0.35387,2.5569,0.036191,2529.1,0.14432,0.036191,2.5236,0.001063,2.5236,0.035614,0.74577,0.14432,0.12248,5.4956,0.074102,0.70371,0
6612,0.057712,0.007502,0.024091,0.059823,0.007502,2920.2,0.12499,0.007502,0.005363,0.011347,0.003265,0.19762,0.32624,0.12061,0.00438,0.25496,0.008112,0.79172,0
6613,-0.033874,0.11296,2.1046,0.20605,0.11296,142.1,2.5687,0.11296,0.16882,0.11041,0.10224,0.14794,0.94633,1.7387,0.13975,0.013222,0.165,11.55,0
6614,-0.024089,-0.011905,-0.052822,0.065383,-0.011905,41351.0,0.008827,-0.011905,-0.1791,0.010182,-0.1791,-0.028526,0.38734,0.008827,0.14635,0.6209,0.15318,0.18762,0
6615,-0.45297,0.70334,1.0709,0.46381,0.70334,340.85,1.0709,0.70334,0.46381,-0.09946,0.36308,0.82613,-5.7963,0.83829,-0.1464,-0.22012,-0.065587,1.5225,0
6616,-0.901,-1.156,-5.6086,-1.5746,-1.156,-69.813,-5.2282,-1.156,-1.6892,-0.50073,-1.6892,-1.8073,-1.9992,-5.2282,-0.7247,-0.016267,-0.73169,0.953,0
6617,0.0,-0.007349,-0.038441,-0.00831,-0.007349,-28464.0,-0.012823,-0.007349,-0.008437,0.0,-0.008437,0.049383,0.41435,-0.012823,0.004859,169.57,0.0,0.96627,0
6618,0.14276,0.037179,0.097499,0.086091,0.037179,1997.4,0.18274,0.037179,0.023962,0.061712,0.023962,0.14276,0.22923,0.18274,0.039773,0.152,0.039773,0.79742,0
6619,0.0,0.023997,0.045334,0.030958,0.023997,3154.0,0.11572,0.023997,0.008577,0.0,0.008577,0.060029,0.19134,0.11572,0.002366,0.39843,0.0,1.0645,0
6620,0.0,0.34252,0.87473,0.18938,0.34252,293.38,1.2441,0.34252,0.11298,0.35591,0.1067,0.51879,0.52653,1.2029,0.11999,0.026182,0.1174,1.1548,0
6621,0.0,0.12553,0.30376,0.14098,0.12553,1072.6,0.34029,0.12553,0.083328,0.16047,0.068677,0.33209,0.19307,0.30492,0.092355,0.084116,0.10653,1.2508,0
6622,0.025754,0.050494,0.088036,0.052708,0.050494,2623.4,0.13913,0.050494,0.030994,0.052752,0.023381,0.050494,0.3622,0.11903,0.0,0.23344,0.03238,0.91157,0
6623,0.2336,0.11658,0.22667,0.033857,0.11658,1580.0,0.23102,0.11658,0.027027,0.12387,0.027027,0.11658,0.35018,0.23102,0.028717,0.13743,0.028717,1.9123,0
6624,0.0,-0.036392,-0.12767,0.010639,-0.036392,14190.0,0.025722,-0.036392,-0.022035,-0.001337,-0.022035,0.000481,0.05838,0.025722,-0.000572,0.4327,-0.00081,1.0679,0
6625,0.0,0.11678,0.42303,0.24177,0.11678,1117.6,0.32658,0.11678,0.11395,0.12611,0.092451,0.13686,0.23118,0.29754,0.13698,0.098365,0.12305,0.67414,0
6626,-0.41519,0.1213,1.2867,0.16354,0.1213,1825.5,0.19995,0.1213,0.096253,0.0,0.096253,0.044693,-0.29389,0.19995,0.002353,0.40517,0.0,3.1903,0
6627,0.0,0.001886,0.004842,0.10553,0.001886,717.07,0.50902,0.001886,0.001002,0.000113,0.001002,0.061874,0.21881,0.50902,-0.11566,0.066075,6e-05,1.006,0
6628,0.0,0.001717,0.005411,0.009401,0.001717,21833.0,0.016718,0.001717,0.001752,0.0,0.001752,0.032421,0.20155,0.016718,0.004182,2.4507,0.0,1.2429,0
6629,0.0,0.15584,0.19262,0.90877,0.15584,220.92,1.6522,0.15584,0.10595,0.0,0.10595,0.33282,0.15584,1.6522,0.005407,0.022837,0.0,1.2253,0
6630,0.0,-0.006339,-0.022152,-0.001156,-0.006339,-163610.0,-0.002231,-0.006339,-0.008044,0.0,-0.008044,0.17166,0.3521,-0.002231,0.037429,2.5076,0.0,0.97734,0
6631,0.73936,0.31559,0.58307,0.23912,0.31559,426.8,0.8552,0.31559,0.16303,0.33819,0.16303,0.73936,0.39989,0.8552,0.17471,0.036654,0.17471,0.64877,0
6632,-0.29417,1.1528,47.264,1.5171,1.1528,7.7225,47.264,1.1528,1.5171,-0.017347,1.2924,1.098,0.81394,40.264,-0.022826,-0.046865,-0.02283,40.471,0
6633,0.0,0.027323,0.43751,0.12869,0.027323,277.49,1.3154,0.027323,0.024357,0.031638,0.024357,0.33839,0.029195,1.3154,0.024462,0.024606,0.028204,5.2099,0
6634,0.0,0.087126,0.19547,0.070607,0.087126,1523.0,0.23967,0.087126,0.039686,0.10085,0.031255,0.087126,0.068615,0.21105,0.046793,0.12777,0.045936,1.1927,0
6635,0.0,0.055704,0.17355,0.045318,0.055704,1837.6,0.19863,0.055704,0.039596,-0.096255,0.039596,0.33455,0.056827,0.19863,-0.069492,-0.12129,-0.068421,2.9164,0
6636,0.0,0.082519,0.16747,0.076973,0.082519,1892.7,0.19284,0.082519,0.064393,0.096731,0.051436,0.21176,0.38574,0.16038,0.075533,0.15108,0.075482,1.8352,0
6637,-0.14573,-0.14937,-0.27563,-0.37777,-0.14937,-2747.6,-0.13284,-0.14937,-0.39053,-0.050171,-0.39053,-0.25484,-0.27968,-0.13284,-0.11179,-0.8005,-0.13118,0.36702,0
6638,0.0,0.068624,0.20767,0.13205,0.068624,930.78,0.39214,0.068624,0.045435,0.073698,0.037584,0.55983,0.39952,0.36883,0.018502,0.082894,0.048795,1.2297,0
6639,0.0,0.074102,0.19204,0.067511,0.074102,1966.3,0.18563,0.074102,0.060158,0.078343,0.053606,0.078211,0.066238,0.16761,0.073351,0.17086,0.063601,0.3387,0
6640,0.0,-0.006694,-0.022089,-0.005536,-0.006694,-38060.0,-0.00959,-0.006694,-0.005776,0.0,-0.005776,0.000605,0.26777,-0.00959,0.02755,80.365,0.0,1.1009,0
6641,0.0,-0.059304,-0.19853,0.089689,-0.059304,1877.8,0.19437,-0.059304,-0.083144,-0.061154,-0.083144,0.13373,0.64407,0.19437,-0.086381,0.1766,-0.085737,1.2539,0
6642,0.18679,0.020068,0.065525,0.098591,0.020068,819.42,0.44544,0.020068,0.014503,0.022104,0.012358,0.24445,0.6935,0.43575,0.014203,0.073732,0.015974,1.552,0
6643,-0.18873,-0.34247,-0.87764,-0.067353,-0.34247,-774.55,-0.47124,-0.34247,-0.11561,-0.34247,-0.11561,-0.24862,-0.5312,-0.47124,-0.12681,-0.070735,-0.11561,2.0314,0
6644,0.076469,0.075444,0.29607,0.32133,0.075444,425.29,0.85823,0.075444,0.11085,0.086009,0.11069,0.076082,0.74184,0.85781,0.12637,0.036542,0.12637,0.34152,0
6645,-0.32263,0.042537,0.065933,0.057202,0.042537,6135.4,0.059491,0.042537,0.051458,0.0,0.051458,-0.081734,0.077769,0.059491,0.004986,5.5795,0.0,0.95152,0
6646,0.0,0.057655,0.31238,0.046602,0.057655,1603.3,0.22766,0.057655,0.046602,0.0,0.046602,0.31173,0.70953,0.22766,0.049544,0.079126,0.0,3.0539,0
6647,0.057853,-0.006921,-0.031258,0.15134,-0.006921,882.34,0.41367,-0.006921,-0.008862,-0.005077,-0.010749,0.07876,0.71261,0.40852,-0.006501,0.078254,-0.006501,1.8913,0
6648,-0.002859,0.01197,0.015589,0.008293,0.01197,8192.2,0.044554,0.01197,0.002879,0.018262,0.003682,0.24822,0.18018,0.048869,0.018655,0.63271,0.004392,0.66678,0
6649,0.0,0.079365,0.33598,0.28637,0.079365,458.74,0.79567,0.079365,0.10416,0.011789,0.078222,0.12289,0.46781,0.72359,-0.013918,0.060689,0.015472,1.7542,0
6650,-0.023772,0.087599,0.176,0.036599,0.087599,3060.7,0.11925,0.087599,0.034941,0.10512,0.017462,0.45166,0.21287,0.062298,0.11065,0.2347,0.041929,1.9173,0
6651,-0.73938,0.10777,0.15805,0.054209,0.10777,2309.3,0.15805,0.10777,0.054209,0.0,0.054209,-0.63182,0.29223,0.15805,0.000521,0.079126,0.0,0.71581,0
6652,0.0,-0.060831,-0.098702,-0.00708,-0.060831,-30865.0,-0.011826,-0.060831,-0.037289,0.046806,-0.037289,-0.060831,-0.030246,-0.011826,0.027644,0.33881,0.028692,0.44607,0
6653,0.0,0.49028,1.0312,0.089038,0.49028,332.04,1.0993,0.49028,0.083529,0.4786,0.067569,1.8937,0.48192,0.90222,0.08201,0.031016,0.08154,2.0299,0
6654,0.23574,0.45582,0.88996,0.17999,0.45582,404.99,0.90125,0.45582,0.17546,0.4644,0.17546,0.59599,0.40473,0.90125,0.17492,0.036319,0.17877,0.82018,0
6655,0.0,0.069502,0.16651,0.067836,0.069502,2474.4,0.14751,0.069502,0.048627,0.083759,0.048627,0.1532,0.069502,0.14751,0.055212,0.197,0.058602,0.98862,0
6656,0.003867,0.24951,0.4838,0.15749,0.24951,572.29,0.63779,0.24951,0.10466,0.30512,0.07991,0.34457,0.40036,0.53757,0.15487,0.045521,0.12799,1.0312,0
6657,0.091022,0.10534,0.20616,0.12388,0.10534,1176.4,0.31026,0.10534,0.072473,0.12047,0.046183,0.12915,0.32469,0.24441,0.08288,0.097755,0.08288,0.87512,0
6658,0.20803,-0.10417,-0.16229,-0.005853,-0.10417,-13346.0,-0.027349,-0.10417,-0.034733,-0.10356,-0.034733,-0.031338,0.21942,-0.027349,-0.070103,-1.2629,-0.034529,1.1344,0
6659,0.0,0.07878,0.34257,0.12488,0.07878,1319.5,0.27662,0.07878,0.08963,0.095291,0.08963,0.26463,0.60205,0.27662,0.11124,0.10475,0.10842,1.058,0
6660,0.35089,0.060423,0.1509,0.05133,0.060423,2022.0,0.18051,0.060423,0.04291,0.083809,0.033501,0.24095,0.39806,0.14742,0.057317,0.13952,0.059518,2.2727,0
6661,0.0,-0.61342,-0.80415,-0.057771,-0.61342,-972.5,-0.37532,-0.61342,-0.12378,-0.60078,-0.12378,-1.4488,-0.49991,-0.37532,-0.12123,-0.092918,-0.12123,0.38974,0
6662,0.036514,0.007473,10.699,0.12242,0.007473,34.27,10.651,0.007473,0.12242,0.007442,0.099332,0.043727,0.23783,8.6421,0.11193,0.003142,0.12192,96.467,0
6663,0.51891,-0.001638,-0.012475,0.53451,-0.001638,76.732,4.7568,-0.001638,-0.001402,0.0,-0.001402,-0.01164,0.51727,4.7568,0.0,0.006989,0.0,4.7868,0
6664,0.0,0.088101,0.30824,0.06813,0.088101,413.97,0.88171,0.088101,0.02329,0.10168,0.019509,0.17308,0.47167,0.83277,-0.012186,0.035913,0.026881,0.5971,0
6665,0.0,0.16349,0.29355,0.13313,0.16349,1014.8,0.35968,0.16349,0.10865,0.19147,0.10865,0.83957,0.05179,0.35968,0.12828,0.081316,0.12725,0.81395,0
6666,0.0,-0.086547,-0.57599,-0.22481,-0.086547,-2744.5,-0.13299,-0.086547,-0.22481,0.0,-0.22481,-0.21519,0.25082,-0.13299,0.002381,0.079126,0.0,0.406,0
6667,0.0,0.008136,0.014436,0.12636,0.008136,1462.4,0.24959,0.008136,0.006311,0.17088,0.006311,0.28933,0.14696,0.24959,0.045169,0.066806,0.13256,1.1623,0
6668,0.0,0.015182,0.037865,0.077838,0.015182,2431.0,0.15015,0.015182,0.013484,0.023006,0.013484,0.015182,0.015182,0.15015,0.003932,0.20381,0.020434,0.77817,0
6669,0.0,0.073373,1.2087,0.10985,0.073373,262.47,1.3906,0.073373,0.095479,0.070236,0.077338,0.16888,0.87841,1.161,0.091412,0.024895,0.091397,4.1717,0
6670,0.02032,0.015497,0.051489,0.085319,0.015497,9035.1,0.040398,0.015497,0.038456,0.017294,0.038456,0.04236,0.10813,0.040398,-0.018303,0.78413,0.042916,1.221,0
6671,0.0,0.035675,0.12749,0.010501,0.035675,2152.4,0.16958,0.035675,0.007895,0.034886,0.007895,0.35314,0.33597,0.16958,0.007055,0.19989,0.00772,3.5664,0
6672,0.0,0.15886,0.44437,0.10799,0.15886,972.25,0.37542,0.15886,0.089229,0.16894,0.089229,0.74378,0.15886,0.37542,0.085038,0.084365,0.094893,1.4072,0
6673,0.5615,-0.29728,-0.704,-0.037993,-0.29728,-4180.5,-0.087311,-0.29728,-0.18134,-0.26255,-0.18134,-0.2193,0.26423,-0.087311,-0.19219,-0.86277,-0.16016,0.61955,0
6674,0.0,0.07688,0.12484,0.075571,0.07688,1237.3,0.29499,0.07688,0.028322,0.12045,0.02701,0.13265,0.2353,0.28987,0.039284,0.093203,0.044373,1.1985,0
6675,0.0,-0.098731,-0.16758,-0.024113,-0.098731,-3631.2,-0.10052,-0.098731,-0.040201,-0.087778,-0.040201,-0.13984,0.37559,-0.10052,-0.069496,-0.40687,-0.035741,1.5231,0
6676,-0.2729,-0.1192,-0.31634,-0.028401,-0.1192,-8331.5,-0.04381,-0.1192,-0.12089,-0.089875,-0.11001,-0.27306,0.33272,-0.027031,-0.091149,15.879,-0.091149,0.41721,0
6677,-0.2386,-0.40068,-1.5739,-0.21306,-0.40068,-1334.2,-0.27357,-0.40068,-0.4319,-0.39555,-0.4475,-0.78172,-0.65376,-0.2936,-0.3935,-0.1251,-0.42636,1.4057,0
6678,0.0,-0.040495,-0.084397,-0.000487,-0.040495,-329010.0,-0.001109,-0.040495,-0.031113,-0.031084,-0.031113,0.095114,0.42114,-0.001109,-0.017023,2.1708,-0.023882,0.36564,0
6679,0.0,0.082431,0.14163,0.022992,0.082431,3788.0,0.096357,0.082431,0.021574,0.18813,0.016124,0.34068,0.063592,0.073516,0.049343,0.15702,0.049236,1.4116,0
6680,0.25155,0.004386,0.023077,0.048397,0.004386,670.61,0.54428,0.004386,0.001883,0.003967,0.001375,0.076606,0.31274,0.53857,-0.002803,0.061471,0.001704,3.1588,0
6681,0.0,0.006539,0.008672,0.043441,0.006539,4294.9,0.084984,0.006539,0.003154,0.02323,0.003154,0.10969,0.006539,0.084984,0.010475,0.33091,0.011204,0.49453,0
6682,1.468,0.2414,0.73632,0.24042,0.2414,396.95,0.91952,0.2414,0.19252,0.24434,0.17548,1.5864,0.66014,0.85434,0.19486,0.03541,0.19486,2.0553,0
6683,0.0,0.37595,2.4463,0.34399,0.37595,104.47,3.4937,0.37595,0.24087,0.37594,0.19436,0.7549,0.59325,3.0213,0.2354,0.009541,0.24086,5.1157,0
6684,0.0,0.24427,0.79101,0.14584,0.24427,530.32,0.68827,0.24427,0.14584,0.0,0.14584,0.32766,0.63334,0.68827,0.000263,0.079126,0.0,3.1331,0
6685,-0.3226,0.031245,1.4352,0.1223,0.031245,5977.7,0.061061,0.031245,0.053746,0.016902,0.053746,-0.27675,-0.29107,0.061061,0.029275,0.68387,0.029074,2.15,0
6686,0.0,0.013686,0.048733,0.078729,0.013686,3243.7,0.11252,0.013686,0.016425,0.037365,0.010064,0.013686,0.28189,0.10343,0.095083,0.21766,0.044843,0.81473,0
6687,0.0,0.090244,0.52142,0.11072,0.090244,379.32,0.96225,0.090244,0.059998,0.07224,0.049556,0.18944,0.78454,0.8715,0.028995,0.03884,0.048028,3.6499,0
6688,0.0,0.28259,2.0666,0.28821,0.28259,98.449,3.7075,0.28259,0.16065,0.0,0.16065,0.63136,0.82955,3.7075,0.005124,0.020314,0.0,6.0496,0
6689,-0.003537,0.014971,0.017168,0.03099,0.014971,7771.4,0.046967,0.014971,0.010802,0.036627,0.009495,0.016445,0.082004,0.044986,0.026428,0.46535,0.026428,0.46259,0
6690,-0.084789,-0.081718,-0.36248,-0.059262,-0.081718,-2207.1,-0.16538,-0.081718,-0.12989,-0.090081,-0.14198,-0.08706,0.76697,-0.19911,-0.14319,-0.16238,-0.14319,1.0309,0
6691,-0.008845,0.099661,0.52835,0.25846,0.099661,430.31,0.84823,0.099661,0.1154,0.10128,0.090408,0.004354,0.70301,0.76622,0.11728,0.038479,0.11728,0.90809,0
6692,0.0,0.45769,2.2217,0.23099,0.45769,145.07,2.516,0.45769,0.20397,0.44056,0.1631,1.1936,0.77321,2.0708,0.19613,0.013701,0.19633,2.6206,0
6693,0.0,-0.02309,-0.055257,0.18453,-0.02309,1456.8,0.25055,-0.02309,-0.037632,-0.00327,-0.033777,0.13352,0.39869,0.25578,-0.007948,0.11322,-0.00533,0.17328,0
6694,-0.007012,0.030236,0.081643,0.12342,0.030236,1079.4,0.33814,0.030236,0.0298,0.069552,0.023847,-0.006141,0.62845,0.32183,0.06855,0.073996,0.06855,0.42596,0
6695,0.0,0.008149,0.019704,0.009391,0.008149,13617.0,0.026804,0.008149,0.005734,0.0,0.005734,-0.051474,0.42215,0.026804,0.007069,3.1936,0.0,0.89674,0
6696,0.0,0.003665,0.004975,0.76414,0.003665,138.38,2.6376,0.003665,0.001441,0.0,0.001441,0.019033,0.15419,2.6376,0.000316,0.012662,0.0,0.62008,0
